Gene ID,Species Name,Phylum,Clade,Family ID,,,
SVE_0338800,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000140800,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000091700,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001101000,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000255060,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SSTP_0001168100,strongyloides_stercoralis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1999300,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
PTRK_0000049725,parastrongyloides_trichosuri,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000673200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1858900,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1999400,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000718300,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0905300,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001100400,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001709600,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000255040,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
PTRK_0000748800,parastrongyloides_trichosuri,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SRAE_1000020200,strongyloides_ratti,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001732200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001545100,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
PTRK_0001039550,parastrongyloides_trichosuri,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001545200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2019500,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0355600,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000653200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001135900,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2013200,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
RSKR_0000874150,rhabditophanes_kr3021,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
PTRK_0000004500,parastrongyloides_trichosuri,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2009600,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001503000,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SSTP_0000451300,strongyloides_stercoralis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
RSKR_0000140200,rhabditophanes_kr3021,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001545000,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2019600,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0209600,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0108400,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000076300,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000255080,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SSTP_0001168200,strongyloides_stercoralis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001170000,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2000010666,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SRAE_X000074800,strongyloides_ratti,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000255020,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SRAE_X000039900,strongyloides_ratti,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000972500,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0001071900,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
PTRK_0000292500,parastrongyloides_trichosuri,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0847700,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2018100,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2001000,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SSTP_0000860100,strongyloides_stercoralis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001491300,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SSTP_0001168000,strongyloides_stercoralis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000364300,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1992600,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SRAE_1000020400,strongyloides_ratti,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0718800,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2013000,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001066000,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001145300,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000191400,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0338500,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001707000,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000181500,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1857100,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2021400,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001100500,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001089700,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001230800,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2010500,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000941100,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001204900,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000611200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001088100,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0392500,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000766500,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0812700,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001320200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000424700,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0654200,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000657400,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2026500,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001103400,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_0338600,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000976800,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000532800,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1443300,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000181600,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001747500,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
PTRK_0001039600,parastrongyloides_trichosuri,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000514900,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0000247100,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_1217800,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2000010633,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SVE_2027400,strongyloides_venezuelensis,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
SPAL_0001222200,strongyloides_papillosus,Nematoda,Clade IV,family_380676,Added late from synapomorphy,,
D918_07336,trichuris_suis,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
TMUE_s0079002500,trichuris_muris,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
nRc.2.0.1.g26143,romanomermis_culicivorax,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
TTRE_0000011001,trichuris_trichiura,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
D918_07339,trichuris_suis,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
nRc.2.0.1.g44453,romanomermis_culicivorax,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
SBAD_0001041601,soboliphyme_baturini,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
D917_10308,trichinella_nativa,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
nRc.2.0.1.g43566,romanomermis_culicivorax,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
Tsp_13524,trichinella_spiralis,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
TTRE_0000011201,trichuris_trichiura,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
D917_01808,trichinella_nativa,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
nRc.2.0.1.g06088,romanomermis_culicivorax,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
D917_01812,trichinella_nativa,Nematoda,Clade I,family_1046141,Added late from synapomorphy,,
A_04764,schistosoma_haematobium,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
SROB_0000255201,schistosoma_rodhaini,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
HmN_000779700,hymenolepis_microstoma,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
SCUD_0001409901,schistosoma_curassoni,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
SMTD_0000904201,schistosoma_mattheei,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
csin104293,clonorchis_sinensis,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
SMRZ_0000712501,schistosoma_margrebowiei,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
Sjp_0052970,schistosoma_japonicum,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
DILT_0000443601,diphyllobothrium_latum,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
HNAJ_0000804001,hymenolepis_nana,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
HDID_0001015701,hymenolepis_diminuta,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
ECPE_0000259001,echinostoma_caproni,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
EmuJ_000872600,echinococcus_multilocularis,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
D915_05331,fasciola_hepatica,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
EgrG_000872600,echinococcus_granulosus,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
TASK_0000572401,taenia_asiatica,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
TTAC_0000944201,hydatigera_taeniaeformis,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
Smp_199690,schistosoma_mansoni,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
TRE_0000179601,trichobilharzia_regenti,Platyhelminthes,Trematoda,family_938279,Added late from synapomorphy,,
MCOS_0000082801,mesocestoides_corti,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
TsM_001204900,taenia_solium,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
SSLN_0000384101,schistocephalus_solidus,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
HDID_0000148701,hymenolepis_diminuta,Platyhelminthes,Cestoda,family_938279,Added late from synapomorphy,,
SCUD_0001300901,schistosoma_curassoni,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
SPER_0001841401,spirometra_erinaceieuropaei,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
TTAC_0000902101,hydatigera_taeniaeformis,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
HDID_0000094301,hymenolepis_diminuta,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
SPER_0001762601,spirometra_erinaceieuropaei,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
HDID_0000110701,hymenolepis_diminuta,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
EgrG_000457100,echinococcus_granulosus,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
HNAJ_0001047801,hymenolepis_nana,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
ECPE_0000992401,echinostoma_caproni,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
HNAJ_0000116301,hymenolepis_nana,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
DILT_0000410501,diphyllobothrium_latum,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
SMRZ_0001726301,schistosoma_margrebowiei,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
EmuJ_000457100,echinococcus_multilocularis,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
A_00448,schistosoma_haematobium,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
SSLN_0001190401,schistocephalus_solidus,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
HmN_000504200,hymenolepis_microstoma,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
DILT_0001032201,diphyllobothrium_latum,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
TRE_0000507001,trichobilharzia_regenti,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
Sjp_0012920,schistosoma_japonicum,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
TsM_001014000,taenia_solium,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
MCOS_0000318701,mesocestoides_corti,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
PXEA_0000627101,protopolystoma_xenopodis,Platyhelminthes,Monogenea,family_862387,Added late from synapomorphy,,
SSLN_0000349101,schistocephalus_solidus,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
SROB_0000560201,schistosoma_rodhaini,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
DILT_0000289701,diphyllobothrium_latum,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
D915_05265,fasciola_hepatica,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
MCOS_0000268601,mesocestoides_corti,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
SMTD_0000775601,schistosoma_mattheei,Platyhelminthes,Trematoda,family_862387,Added late from synapomorphy,,
TASK_0000463801,taenia_asiatica,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
SPER_0000942701,spirometra_erinaceieuropaei,Platyhelminthes,Cestoda,family_862387,Added late from synapomorphy,,
HmN_000793300,hymenolepis_microstoma,Platyhelminthes,Cestoda,family_908820,Added late from synapomorphy,,
HmN_000732400,hymenolepis_microstoma,Platyhelminthes,Cestoda,family_908820,Added late from synapomorphy,,
TTAC_0000869601,hydatigera_taeniaeformis,Platyhelminthes,Cestoda,family_908820,Added late from synapomorphy,,
SMTD_0001050101,schistosoma_mattheei,Platyhelminthes,Trematoda,family_908820,Added late from synapomorphy,,
SMRZ_0000392801,schistosoma_margrebowiei,Platyhelminthes,Trematoda,family_908820,Added late from synapomorphy,,
ECPE_0000752101,echinostoma_caproni,Platyhelminthes,Trematoda,family_908820,Added late from synapomorphy,,
TsM_000404100,taenia_solium,Platyhelminthes,Cestoda,family_908820,Added late from synapomorphy,,
SCUD_0000753901,schistosoma_curassoni,Platyhelminthes,Trematoda,family_908820,Added late from synapomorphy,,
DILT_0001424501,diphyllobothrium_latum,Platyhelminthes,Cestoda,family_908820,Added late from synapomorphy,,
D915_06722,fasciola_hepatica,Platyhelminthes,Trematoda,family_908820,Added late from synapomorphy,,
TASK_0000937201,taenia_asiatica,Platyhelminthes,Cestoda,family_908820,Added late from synapomorphy,,
